Name,Rating,Price Rs,RAM Gb,ROM Gb,Expandable GB,Size Cm,Size Inch,R1 Cam MP,R2 Cam MP,R3 Cam MP,R4 Cam MP,Battery Mah,Processor,Image
Infinix HOT,4.4,8299,4,64,256,17.32,6.82,13Mp,8,0,0,6000,MediaTek G37 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/p/f/u/-original-imagkgrxdsqpdznh.jpeg?q=70
Infinix HOT,4.4,8299,4,64,256,17.32,6.82,13Mp,8,0,0,6000,MediaTek G37 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/s/b/e/-original-imagkgrxdzzjuguw.jpeg?q=70
Nokia 150,4.1,2499,4,4,32,6.1,2.4,0.3,0,0,0,1020,MediaTek Processor,https://rukminim1.flixcart.com/image/312/312/kfmv9u80/mobile/6/9/j/nokia-150-2020-12gmne21a01-original-imafwfqfcbdphgqp.jpeg?q=70
MOTOROLA G62,4.1,17149,8,128,256,16.64,6.55,50,16,0,0,5000,Qualcomm Snapdragon 695 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/t/6/g/-original-imagh29eknx3cavh.jpeg?q=70
Infinix HOT,4.4,8299,4,64,256,17.32,6.82,13Mp,8,0,0,6000,MediaTek G37 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/p/f/u/-original-imagkgrxdsqpdznh.jpeg?q=70
Infinix HOT,4.4,8299,4,64,256,17.32,6.82,13Mp,8,0,0,6000,MediaTek G37 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/s/b/e/-original-imagkgrxdzzjuguw.jpeg?q=70
Infinix HOT,4.4,8299,4,64,256,17.32,6.82,13Mp,8,0,0,6000,MediaTek G37 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/o/e/-original-imagkgrxzahq3egj.jpeg?q=70
POCO M4,4.2,14999,6,128,512,16.71,6.58,50,8,0,0,5000,Mediatek Dimensity 700 Processor,https://rukminim1.flixcart.com/image/312/312/l2jcccw0/mobile/i/p/o/-original-imagdu8j9vxscfdh.jpeg?q=70
POCO M5,4.2,11999,6,128,512,16.71,6.58,50,8,0,0,5000,Mediatek Helio G99 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/z/8/p/-original-imaghsptt8g6rjz9.jpeg?q=70
realme 10,4.5,27999,8,256,256,17.02,6.7,108,16,0,0,5000,Mediatek Dimensity 1080 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/i/y/j/-original-imagkp8fpw35uygd.jpeg?q=70
REDMI 10,4.2,11632,8,128,256,17.02,6.7,50,0,0,0,6000,12 Months Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/p/g/k/-original-imageyuud3bey9hh.jpeg?q=70
Infinix HOT,4.4,8299,4,64,256,17.32,6.82,13Mp,8,0,0,6000,MediaTek G37 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/a/p/r/-original-imagkgrxwg386pjk.jpeg?q=70
SAMSUNG Galaxy,4.1,9940,4,64,1,16.51,6.5,13,5,0,0,5000,MediaTek Helio P35 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/9/n/h/galaxy-m04-sm-m045f-samsung-original-imagh8ghfyxznzyu.jpeg?q=70
REDMI A1+,4.2,6999,2,32,512,16.56,6.52,8,5,0,0,5000,Mediatek Helio A22 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/9/j/r/-original-imagjyhyaf7tdxnc.jpeg?q=70
Google Pixel,4.3,29999,6,128,256,15.6,6.14,12.2,8,0,0,4410,Google Tensor Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/s/y/0/-original-imaggbrbxkqr3v3u.jpeg?q=70
Google Pixel,4.3,29999,6,128,256,15.6,6.14,12.2,8,0,0,4410,Google Tensor Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/g/g/3/-original-imaggbrccwsnygar.jpeg?q=70
Infinix Hot,4.1,13499,6,128,1,16.76,6.6,50,8,0,0,5000,Dimensity 810 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/v/f/c/-original-imaghgm2cequqqx4.jpeg?q=70
Infinix Hot,4.1,13499,6,128,1,16.76,6.6,50,8,0,0,5000,Dimensity 810 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/v/m/j/-original-imaghgm2xxnswjqg.jpeg?q=70
MOTOROLA g73,4,18999,8,128,1,16.51,6.5,50,16,0,0,5000,Mediatek Dimensity 930 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/d/p/l/g73-5g-paux0024in-motorola-original-imagngjhg3bjmazu.jpeg?q=70
SAMSUNG Galaxy,4.3,16999,6,128,1,16.76,6.6,50,8,0,0,5000,Qualcomm Snapdragon 750G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/f/c/v/-original-imagehzbaw2wugme.jpeg?q=70
Infinix SMART,4.2,7499,4,64,2,16.76,6.6,13,5,0,0,6000,Unisoc Spreadtrum SC9863A1 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/e/r/a/-original-imagna3qqyay2gaf.jpeg?q=70
Infinix SMART,4.2,7499,4,64,2,16.76,6.6,13,5,0,0,6000,Unisoc Spreadtrum SC9863A1 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/2/n/m/-original-imagna3rjqn8vqxb.jpeg?q=70
Realme C30,4.2,5549,2,32,1,16.51,6.5,8,5,0,0,5000,Unisoc T612 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/l/l/w/-original-imaghafu8wqnkyvc.jpeg?q=70
realme 10,4.4,19999,8,128,1,17.07,6.72,108,16,0,0,5000,Qualcomm Snapdragon 695 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/8/u/s/-original-imagkp8yreabrzh2.jpeg?q=70
Realme C30,4.1,6549,3,32,1,16.51,6.5,8,5,0,0,5000,Unisoc T612 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/u/p/3/-original-imagh9anjdvxdtfb.jpeg?q=70
REDMI A1,4.2,6249,2,32,256,16.56,6.52,5,0,0,0,5000,12 months,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/h/v/-original-imagkjwrwzxy2ffx.jpeg?q=70
Google Pixel,4.3,29999,6,128,256,15.6,6.14,12.2,8,0,0,4410,Google Tensor Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/s/y/0/-original-imaggbrbxkqr3v3u.jpeg?q=70
POCO C31,4.3,9499,4,64,512,16.59,6.53,13,5,0,0,5000,MediaTek Helio G35 Processor,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/mobile/b/o/m/c31-mzb0a0min-poco-original-imag7bzqxekkpkrv.jpeg?q=70
POCO C31,4.3,8499,3,32,512,16.59,6.53,13,5,0,0,5000,MediaTek Helio G35 Processor,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/mobile/p/e/4/c31-mzb0a0jin-poco-original-imag7bzqxgdhgf2n.jpeg?q=70
REDMI A1,4.2,6488,2,32,256,16.56,6.52,5,0,0,0,5000,12 months,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/l/p/-original-imagkjwrdh5pzrq6.jpeg?q=70
APPLE iPhone,4.6,71999,4,256,256,15.49,6.1,12,12,0,0,4325,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/9/e/e/-original-imaghx9q5rvcdghy.jpeg?q=70
Google Pixel,4.3,29999,6,128,256,15.6,6.14,12.2,8,0,0,4410,Google Tensor Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/g/g/3/-original-imaggbrccwsnygar.jpeg?q=70
MOTOROLA G32,4.2,10599,4,64,256,16.64,6.55,50,16,0,0,5000,Qualcomm Snapdragon 680 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/d/m/f/-original-imaggvfz5xvn4j93.jpeg?q=70
OnePlus Nord,4.4,19182,6,128,256,16.74,6.59,64,0,0,0,5000,12 months,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/2/p/8/-original-imagg2a4rmk94gay.jpeg?q=70
SAMSUNG Galaxy,4.2,16448,6,128,256,16.76,6.6,50,0,0,0,6000,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/o/w/a/-original-imagdc87gdyremd3.jpeg?q=70
Infinix NOTE,4.3,9999,4,64,512,17.02,6.7,50,8,0,0,5000,Mediatek Helio G85 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/k/a/o/-original-imagm7mzj4qztpyt.jpeg?q=70
realme C33,4.5,10499,4,128,1,16.51,6.5,50,5,0,0,5000,Unisoc T612 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/w/o/s/-original-imaghuf9mryjhf3m.jpeg?q=70
realme 10,4.5,25999,8,128,256,17.02,6.7,108,16,0,0,5000,Mediatek Dimensity 1080 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/3/q/k/-original-imagkp8f9vrfqtfg.jpeg?q=70
realme 10,4.5,24999,6,128,256,17.02,6.7,108,16,0,0,5000,Mediatek Dimensity 1080 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/v/j/h/-original-imagkp8fvenrrkth.jpeg?q=70
realme 10,4.5,24999,6,128,256,17.02,6.7,108,16,0,0,5000,Mediatek Dimensity 1080 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/i/y/j/-original-imagkp8fpw35uygd.jpeg?q=70
realme 10,4.5,24999,6,128,256,17.02,6.7,108,16,0,0,5000,Mediatek Dimensity 1080 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/3/q/k/-original-imagkp8f9vrfqtfg.jpeg?q=70
POCO X5,4.4,22999,6,128,256,16.94,6.67,108,16,0,0,5000,Qualcomm Snapdragon 778G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/n/v/2/-original-imagmkjfjwtzhaag.jpeg?q=70
realme Narzo,4.4,12910,4,64,256,16.76,6.6,50,16,0,0,5000,Mediatek Helio G96 Processor,https://rukminim1.flixcart.com/image/312/312/l0bbonk0/shopsy-mobile/k/4/l/-original-imagc4qjnkzhty3h.jpeg?q=70
REDMI Note,4.2,15320,6,128,256,16.33,6.43,108,0,0,0,5000,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/m/e/8/-original-imagbwx4mqamdbzj.jpeg?q=70
realme 10,4.5,25999,8,128,256,17.02,6.7,108,16,0,0,5000,Mediatek Dimensity 1080 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/i/y/j/-original-imagkp8fpw35uygd.jpeg?q=70
realme C33,4.5,10499,4,128,1,16.51,6.5,50,5,0,0,5000,Unisoc T612 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/9/z/o/-original-imaghuf9guqmb65z.jpeg?q=70
realme C33,4.5,10499,4,128,1,16.51,6.5,50,5,0,0,5000,Unisoc T612 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/e/n/j/-original-imaghuf9vphhbnkc.jpeg?q=70
SAMSUNG Galaxy,4.3,16999,6,128,1,16.76,6.6,50,8,0,0,5000,Qualcomm Snapdragon 750G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/f/c/v/-original-imagehzbaw2wugme.jpeg?q=70
realme 10,4.5,25999,8,128,256,17.02,6.7,108,16,0,0,5000,Mediatek Dimensity 1080 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/v/j/h/-original-imagkp8fvenrrkth.jpeg?q=70
Infinix Zero,4.1,15999,8,128,256,17.22,6.78,50,16,0,0,5000,Mediatek Dimensity 920 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/t/7/j/-original-imagmhszyfsbqfth.jpeg?q=70
REDMI 10,4.2,11540,8,128,256,17.02,6.7,50,0,0,0,6000,12 Months Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/e/y/b/-original-imageftfzx8gfkys.jpeg?q=70
REDMI Note,4.3,24999,6,128,256,16.94,6.67,50,16,0,0,5000,Mediatek Dimensity 1080 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/r/o/o/-original-imaghkvuzxkcna4n.jpeg?q=70
REDMI 10,4.3,9999,4,64,1,17.02,6.7,50,5,0,0,6000,Qualcomm Snapdragon 680 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/g/p/x/-original-imagk4nz54s7a7rf.jpeg?q=70
SAMSUNG Galaxy,4.2,16144,6,128,256,16.74,6.59,50,0,0,0,6000,12 Months Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/c/3/d/-original-imagdc8mjnhxbgxj.jpeg?q=70
Micromax IN,4.1,5999,3,32,256,16.56,6.52,8,5,0,0,5000,Unisoc T610 Processor,https://rukminim1.flixcart.com/image/312/312/l2dmky80/mobile/x/p/d/-original-imagdqnsxwhtzxd2.jpeg?q=70
Infinix NOTE,4.3,9999,4,64,512,17.02,6.7,50,8,0,0,5000,Mediatek Helio G85 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/i/d/z/-original-imagm7mzhzh2z5qk.jpeg?q=70
SAMSUNG Galaxy,4.1,8652,4,64,256,16.51,6.5,13,5,0,0,5000,MediaTek Helio P35 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/h/f/y/galaxy-m04-sm-m045f-samsung-original-imagh799vffkjf8t.jpeg?q=70
APPLE iPhone,4.6,71999,4,128,256,15.49,6.1,12,12,0,0,4325,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/9/e/e/-original-imaghx9q5rvcdghy.jpeg?q=70
realme Narzo,4.4,12910,4,64,256,16.76,6.6,50,16,0,0,5000,Mediatek Helio G96 Processor,https://rukminim1.flixcart.com/image/312/312/l0bbonk0/shopsy-mobile/k/4/l/-original-imagc4qjnkzhty3h.jpeg?q=70
MOTOROLA g72,4.1,16999,6,128,1,16.64,6.55,108,16,0,0,5000,Mediatek Helio G99 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/7/q/x/-original-imaggm6tvdakghdb.jpeg?q=70
realme 9i,4.3,16999,6,128,1,16.76,6.6,50,8,0,0,5000,Mediatek Dimensity 810 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/o/b/a/-original-imaghbequzj25wy2.jpeg?q=70
realme 9i,4.3,16999,6,128,1,16.76,6.6,50,8,0,0,5000,Mediatek Dimensity 810 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/q/8/t/-original-imaghberfw4ghzxy.jpeg?q=70
MOTOROLA e13,4,6999,2,64,1,16.51,6.5,13,5,0,0,5000,Unisoc T606 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/5/x/x/-original-imagmmmhfw9624ar.jpeg?q=70
realme 9i,4.5,14999,4,64,1,16.76,6.6,50,8,0,0,5000,Mediatek Dimensity 810 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/q/s/-original-imaghbeqtgzsfzvc.jpeg?q=70
realme 9i,4.5,14999,4,64,1,16.76,6.6,50,8,0,0,5000,Mediatek Dimensity 810 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/o/b/a/-original-imaghbequzj25wy2.jpeg?q=70
Infinix Zero,4.1,15999,8,128,256,17.22,6.78,50,16,0,0,5000,Mediatek Dimensity 920 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/p/z/f/-original-imagmhszmch497en.jpeg?q=70
MOTOROLA G40,4.2,19999,6,128,256,17.22,6.78,64,16,0,0,6000,Qualcomm Snapdragon 732G Processor,https://rukminim1.flixcart.com/image/312/312/knoxnrk0/mobile/s/d/d/g40-fusion-panv0002in-panv0006in-panv0010in-motorola-original-imag2aqcxrhhuwfh.jpeg?q=70
Nokia 150,4.1,2499,4,4,32,6.1,2.4,0.3,0,0,0,1020,MediaTek Processor,https://rukminim1.flixcart.com/image/312/312/kfmv9u80/mobile/w/z/q/nokia-150-2020-12gmnr21a01-original-imafwfqf6c9n7rhs.jpeg?q=70
REDMI 9,4.2,9999,6,128,512,16.59,6.53,13,5,0,0,5000,Mediatek Helio G35 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/x/a/j/-original-imaghkmkghszpbz4.jpeg?q=70
MOTOROLA G32,4.2,10599,4,64,256,16.64,6.55,50,16,0,0,5000,Qualcomm Snapdragon 680 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/d/m/f/-original-imaggvfz5xvn4j93.jpeg?q=70
REDMI Note,4.3,24999,6,128,256,16.94,6.67,50,16,0,0,5000,Mediatek Dimensity 1080 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/m/j/o/-original-imaghkvue4yjecju.jpeg?q=70
Infinix HOT,4.2,11499,4,64,1,16.76,6.6,50,8,0,0,5000,Dimensity 810 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/k/p/x/-original-imagkgrxkp7ww4kz.jpeg?q=70
REDMI Note,4.3,24999,6,128,256,16.94,6.67,50,16,0,0,5000,Mediatek Dimensity 1080 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/r/o/o/-original-imaghkvuzxkcna4n.jpeg?q=70
Infinix Zero,4.1,15999,8,128,256,17.22,6.78,50,16,0,0,5000,Mediatek Dimensity 920 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/t/7/j/-original-imagmhszyfsbqfth.jpeg?q=70
MOTOROLA G62,4.1,17149,8,128,256,16.64,6.55,50,16,0,0,5000,Qualcomm Snapdragon 695 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/t/6/g/-original-imagh29eknx3cavh.jpeg?q=70
Nokia 150,4.1,2569,4,4,32,6.1,2.4,0.3,0,0,0,1020,MediaTek Processor,https://rukminim1.flixcart.com/image/312/312/kfmv9u80/mobile/5/q/w/nokia-150-2020-12gmnb21a01-original-imafwfqgpf7hmyyh.jpeg?q=70
Nokia 105,4.1,1549,4,4,256,4.5,1.77,0,0,0,0,1000,MTK6261D Processor,https://rukminim1.flixcart.com/image/312/312/l5h2xe80/mobile/3/e/z/-original-imagg57ewhggzyst.jpeg?q=70
Micromax IN,4.1,5999,3,32,256,16.56,6.52,8,5,0,0,5000,Unisoc T610 Processor,https://rukminim1.flixcart.com/image/312/312/l2dmky80/mobile/x/p/d/-original-imagdqnsxwhtzxd2.jpeg?q=70
realme 9i,4.3,16999,6,128,1,16.76,6.6,50,8,0,0,5000,Mediatek Dimensity 810 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/o/b/a/-original-imaghbequzj25wy2.jpeg?q=70
realme 9i,4.3,16999,6,128,1,16.76,6.6,50,8,0,0,5000,Mediatek Dimensity 810 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/q/8/t/-original-imaghberfw4ghzxy.jpeg?q=70
SAMSUNG Galaxy,4.2,16146,6,128,256,16.76,6.6,50,0,0,0,6000,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/m/g/g/-original-imagemq4hk726gry.jpeg?q=70
realme 9i,4.5,14999,4,64,1,16.76,6.6,50,8,0,0,5000,Mediatek Dimensity 810 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/q/s/-original-imaghbeqtgzsfzvc.jpeg?q=70
realme 9i,4.5,14999,4,64,1,16.76,6.6,50,8,0,0,5000,Mediatek Dimensity 810 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/o/b/a/-original-imaghbequzj25wy2.jpeg?q=70
realme Narzo,4.4,12999,6,128,256,16.76,6.6,50,16,0,0,5000,Mediatek Helio G96 Processor,https://rukminim1.flixcart.com/image/312/312/l0bbonk0/shopsy-mobile/p/k/x/-original-imagc4qj5ejywxnv.jpeg?q=70
REDMI Note,4.3,24999,6,128,256,16.94,6.67,50,16,0,0,5000,Mediatek Dimensity 1080 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/m/j/o/-original-imaghkvue4yjecju.jpeg?q=70
vivo T1,4.4,15999,6,128,1,16.36,6.44,50,16,0,0,5000,Qualcomm Snapdragon 680 Processor,https://rukminim1.flixcart.com/image/312/312/l2p23rk0/mobile/s/4/3/-original-imagdznhcbdfwfud.jpeg?q=70
vivo T1,4.4,15999,6,128,1,16.36,6.44,50,16,0,0,5000,Qualcomm Snapdragon 680 Processor,https://rukminim1.flixcart.com/image/312/312/l2p23rk0/mobile/x/b/y/-original-imagdznhnzmzfbwx.jpeg?q=70
vivo T1,4.5,14499,4,128,1,16.36,6.44,50,16,0,0,5000,Qualcomm Snapdragon 680 Processor,https://rukminim1.flixcart.com/image/312/312/l2p23rk0/mobile/s/4/3/-original-imagdznhcbdfwfud.jpeg?q=70
vivo T1,4.5,14499,4,128,1,16.36,6.44,50,16,0,0,5000,Qualcomm Snapdragon 680 Processor,https://rukminim1.flixcart.com/image/312/312/l2p23rk0/mobile/x/b/y/-original-imagdznhnzmzfbwx.jpeg?q=70
POCO M4,4.3,14999,8,128,1,16.33,6.43,64,16,0,0,5000,Mediatek Helio G96 Processor,https://rukminim1.flixcart.com/image/312/312/l0fm07k0/mobile/8/9/n/-original-imagc7tmhcbrarpk.jpeg?q=70
itel It2171,4.1,999,32,32,32,4.57,1.8,0.3,0,0,0,1000,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",https://rukminim1.flixcart.com/image/312/312/kw104nk0/mobile/c/g/l/-original-imag8shz4dyphhk8.jpeg?q=70
itel It2171,4.1,999,32,32,256,4.57,1.8,0.3,0,0,0,1000,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",https://rukminim1.flixcart.com/image/312/312/kw104nk0/mobile/h/r/r/-original-imag8shvdswu5sjf.jpeg?q=70
Infinix Zero,4.1,15999,8,128,256,17.22,6.78,50,16,0,0,5000,Mediatek Dimensity 920 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/p/z/f/-original-imagmhszmch497en.jpeg?q=70
Nokia 105,4.1,1549,4,4,256,4.5,1.77,0,0,0,0,1000,MTK6261D Processor,https://rukminim1.flixcart.com/image/312/312/l0r1j0w0/mobile/m/j/u/-original-imagch29bxhbyjju.jpeg?q=70
MOTOROLA g72,4.1,16999,6,128,1,16.64,6.55,108,16,0,0,5000,Mediatek Helio G99 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/x/z/z/-original-imaggm6t44bfbhpc.jpeg?q=70
Infinix Note,4.1,16999,8,128,2,17.02,6.7,108,16,0,0,5000,Mediatek Dimensity 810 5G Processor,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/mobile/j/d/a/-original-imaggyghjuq9tfhb.jpeg?q=70
itel It2171,4.1,1050,32,32,32,4.57,1.8,0.3,0,0,0,1000,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",https://rukminim1.flixcart.com/image/312/312/kw104nk0/mobile/w/d/h/-original-imag8shvhvhwhush.jpeg?q=70
realme 9i,4.5,14999,4,64,1,16.76,6.6,50,8,0,0,5000,Mediatek Dimensity 810 5G Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/q/8/t/-original-imaghberfw4ghzxy.jpeg?q=70
Nokia 105,4.1,1549,4,4,256,4.5,1.77,0,0,0,0,1000,MTK6261D Processor,https://rukminim1.flixcart.com/image/312/312/l5h2xe80/mobile/3/e/z/-original-imagg57ewhggzyst.jpeg?q=70
realme C30s,4.4,6999,2,32,1,16.51,6.5,8,5,0,0,5000,Unisoc SC9863A/ Unisoc SC9863A1 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/f/g/j/-original-imagg3myshvfpzjb.jpeg?q=70
vivo T1,4.3,17999,8,128,1,16.36,6.44,50,16,0,0,5000,Qualcomm Snapdragon 680 Processor,https://rukminim1.flixcart.com/image/312/312/l2p23rk0/mobile/x/b/y/-original-imagdznhnzmzfbwx.jpeg?q=70
MOTOROLA g82,4.1,21499,8,128,1,16.76,6.6,50,16,0,0,5000,Qualcomm Snapdragon 695 5G Processor,https://rukminim1.flixcart.com/image/312/312/l4pxk7k0/mobile/n/e/o/-original-imagfjz9jgneh3xh.jpeg?q=70
Kechaoda K112,4,1649,32,64,32,6.1,2.4,0.3,0,0,0,3600,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/kqqykcw0/mobile/x/y/a/k112-k112-kechaoda-original-imag4zynzw7efpk6.jpeg?q=70
POCO M4,4.3,14999,8,128,1,16.33,6.43,64,16,0,0,5000,Mediatek Helio G96 Processor,https://rukminim1.flixcart.com/image/312/312/l0fm07k0/mobile/8/9/n/-original-imagc7tmhcbrarpk.jpeg?q=70
POCO M5,4.2,11999,6,128,512,16.71,6.58,50,8,0,0,5000,Mediatek Helio G99 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/t/w/e/-original-imaghsptc24wahms.jpeg?q=70
realme C30s,4.4,6999,2,32,1,16.51,6.5,8,5,0,0,5000,Unisoc SC9863A/ Unisoc SC9863A1 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/o/n/-original-imagg3myvj6f3pez.jpeg?q=70
Micromax X778,3.9,1572,32,32,256,6.1,2.4,0.3,0,0,0,2700,One Year manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/mobile/x/i/0/x778-blue-x778-micromax-original-imag6xzacjhkk2sn.jpeg?q=70
Micromax X778,3.9,1444,32,32,256,6.1,2.4,0.3,0,0,0,2700,One Year manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/mobile/n/t/q/x778-marsala-x778-micromax-original-imag6xzaacgyza8g.jpeg?q=70
OPPO F19s,4.4,15490,6,128,256,16.33,6.43,48,16,0,0,5000,Qualcomm Snapdragon 662 Processor,https://rukminim1.flixcart.com/image/312/312/ku1k4280/mobile/j/x/v/f19s-cph2223-oppo-original-imag78zafhg3w69x.jpeg?q=70
SAMSUNG Galaxy,4.2,15990,6,128,1,16.76,6.6,50,13,0,0,6000,"Exynos 1330, Octa Core Processor",https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/j/i/k/galaxy-f14-5g-sm-e146bzggins-samsung-original-imagnzdkprfwj9hv.jpeg?q=70
DIZO Star,4,1999,32,32,64,7.11,2.8,0.3,0,0,0,1900,SC6531E Processor,https://rukminim1.flixcart.com/image/312/312/kqpj4i80/mobile/s/z/a/star-500-dh2002-dizo-original-imag4nmsxz3xdgxd.jpeg?q=70
vivo Y15s,4.3,9499,3,32,1,16.54,6.51,13,8,0,0,5000,Mediatek Helio P35 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/s/f/b/-original-imagjdmzybggs9sh.jpeg?q=70
Kechaoda K112,4,1530,32,64,32,6.1,2.4,0.3,0,0,0,3600,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/kqqykcw0/mobile/g/b/x/k112-k112-kechaoda-original-imag4zynzykwkwvn.jpeg?q=70
Nokia 105,4.1,1549,4,4,256,4.5,1.77,0,0,0,0,1000,MTK6261D Processor,https://rukminim1.flixcart.com/image/312/312/l0r1j0w0/mobile/m/j/u/-original-imagch29bxhbyjju.jpeg?q=70
REDMI Note,4.3,27999,8,256,256,16.94,6.67,50,16,0,0,5000,Mediatek Dimensity 1080 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/m/j/o/-original-imaghkvue4yjecju.jpeg?q=70
